survey_id,trip_id,landing_date,gaul_1_code,gaul_1_name,gaul_2_code,gaul_2_name,n_fishers,trip_duration_hrs,gear,vessel_type,catch_habitat,catch_outcome,n_catch,catch_taxon,scientific_name,length_cm,catch_kg,catch_price,tot_catch_kg,tot_catch_price
apobg7g9x9c5ZqHbcn69T3,TRIP_731218333,2025-12-10,1492,Sofala,104410,Beira,2,10,Gill Net,Dugout Canoe,Estuary,1,4,EYV,Thryssa vitrirostris,17.5,,,,3100
apobg7g9x9c5ZqHbcn69T3,TRIP_731218333,2025-12-10,1492,Sofala,104410,Beira,2,10,Gill Net,Dugout Canoe,Estuary,1,4,EYV,Thryssa vitrirostris,22.5,,,,3100
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,1,JOU,Johnius dussumieri,12.5,0.279640699901714,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,1,JOU,Johnius dussumieri,17.5,0.427935756562502,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,2,LHT,Trichiurus lepturus,35,0.0991739817527166,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,2,LHT,Trichiurus lepturus,45,0.791961624516136,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,12.5,,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,17.5,,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,7.5,,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,22.5,,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,4,CWZ,Carcharhinus spp,45,2.71815101678768,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731233042,2025-12-10,1492,Sofala,104410,Beira,1,10,Gill Net,Dugout Canoe,Estuary,1,5,LKR,Otolithes ruber,,5,,,700
apobg7g9x9c5ZqHbcn69T3,TRIP_731262072,2025-12-10,1492,Sofala,104410,Beira,2,9.91666666666667,Long Line,Dugout Canoe,Estuary,1,1,DHG,Maculabatis gerrardi,55,5.26069952932276,,23.5268599788782,1900
apobg7g9x9c5ZqHbcn69T3,TRIP_731262072,2025-12-10,1492,Sofala,104410,Beira,2,9.91666666666667,Long Line,Dugout Canoe,Estuary,1,2,AUD,Plicofollis dussumieri,35,1.51232541606421,,23.5268599788782,1900
apobg7g9x9c5ZqHbcn69T3,TRIP_731262072,2025-12-10,1492,Sofala,104410,Beira,2,9.91666666666667,Long Line,Dugout Canoe,Estuary,1,2,AUD,Plicofollis dussumieri,45,6.25383503349125,,23.5268599788782,1900
apobg7g9x9c5ZqHbcn69T3,TRIP_731262072,2025-12-10,1492,Sofala,104410,Beira,2,9.91666666666667,Long Line,Dugout Canoe,Estuary,1,3,LKR,Otolithes ruber,,4,,23.5268599788782,1900
apobg7g9x9c5ZqHbcn69T3,TRIP_731262072,2025-12-10,1492,Sofala,104410,Beira,2,9.91666666666667,Long Line,Dugout Canoe,Estuary,1,4,OBJ,Scomberoides tol,,6.5,,23.5268599788782,1900
apobg7g9x9c5ZqHbcn69T3,TRIP_731276400,2025-12-10,1492,Sofala,104410,Beira,2,11.4166666666667,Long Line,Dugout Canoe,Estuary,1,1,KAH,Pomadasys kaakan,,9,,38.3873078568296,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_731276400,2025-12-10,1492,Sofala,104410,Beira,2,11.4166666666667,Long Line,Dugout Canoe,Estuary,1,2,AUD,Plicofollis dussumieri,35,7.05751860829964,,38.3873078568296,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_731276400,2025-12-10,1492,Sofala,104410,Beira,2,11.4166666666667,Long Line,Dugout Canoe,Estuary,1,2,AUD,Plicofollis dussumieri,45,5.21152919457604,,38.3873078568296,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_731276400,2025-12-10,1492,Sofala,104410,Beira,2,11.4166666666667,Long Line,Dugout Canoe,Estuary,1,2,AUD,Plicofollis dussumieri,55,14.8930629623751,,38.3873078568296,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_731276400,2025-12-10,1492,Sofala,104410,Beira,2,11.4166666666667,Long Line,Dugout Canoe,Estuary,1,3,DDP,Muraenesox bagio,65,1.25069859022124,,38.3873078568296,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_731276400,2025-12-10,1492,Sofala,104410,Beira,2,11.4166666666667,Long Line,Dugout Canoe,Estuary,1,3,DDP,Muraenesox bagio,75,0.974498501357532,,38.3873078568296,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,1,LHT,Trichiurus lepturus,35,0.148760972629075,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,1,LHT,Trichiurus lepturus,45,1.01823637437789,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,1,LHT,Trichiurus lepturus,55,1.09300939483735,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,2,JOU,Johnius dussumieri,12.5,0.256337308243238,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,2,JOU,Johnius dussumieri,17.5,0.611336795089289,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,2,JOU,Johnius dussumieri,7.5,0.00538904584875837,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,12.5,,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,17.5,,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,7.5,,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,3,EYV,Thryssa vitrirostris,22.5,,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,4,CWZ,Carcharhinus spp,45,1.81210067785845,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731305523,2025-12-10,1492,Sofala,104410,Beira,1,14.5,Gill Net,Dugout Canoe,Estuary,1,4,CWZ,Carcharhinus spp,55,3.35800982889594,,,800
apobg7g9x9c5ZqHbcn69T3,TRIP_731569896,2025-12-02,1484,Cabo Delgado,104308,Ibo,24,6.03333333333333,Trawl Net,Motorized Boat,Open sea,1,1,SNU,Lutjanus russellii,,45,,45,7000
apobg7g9x9c5ZqHbcn69T3,TRIP_731569916,2025-12-08,1484,Cabo Delgado,104308,Ibo,6,6.1,Spear Gun,Motorized Boat,Reef,1,1,PWT,Scaridae,,10,,10,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_731569922,2025-12-08,1484,Cabo Delgado,104308,Ibo,17,7.13333333333333,Trawl Net,Motorized Boat,Open sea,1,1,LTK,Lethrinus harak,,30,,30,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_731569946,2025-12-08,1484,Cabo Delgado,104308,Ibo,22,1,Trawl Net,Motorized Boat,Open sea,1,1,RPO,Parupeneus macronema,,25,,25,30000
apobg7g9x9c5ZqHbcn69T3,TRIP_731570297,2025-11-26,1484,Cabo Delgado,104308,Ibo,5,7.05,Gleaning,Motorized Boat,Open sea,1,1,EEX,Epinephelus hexagonatus,,12,,12,1200
apobg7g9x9c5ZqHbcn69T3,TRIP_731570313,2025-11-26,1484,Cabo Delgado,104308,Ibo,18,7,Trawl Net,Motorized Boat,Open sea,1,1,LTQ,Lethrinus mahsena,,60,,60,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_731570320,2025-12-01,1484,Cabo Delgado,104308,Ibo,25,7,Trawl Net,Motorized Boat,Open sea,1,1,LTQ,Lethrinus mahsena,,26,,26,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_731570332,2025-12-01,1484,Cabo Delgado,104308,Ibo,1,8.15,Hand Line,Dugout Canoe,Reef,1,1,LEN,Lethrinus microdon,,12,,12,200
apobg7g9x9c5ZqHbcn69T3,TRIP_732093474,2025-12-11,1494,Zambézia,104455,Namacurra,3,6.93333333333333,Long Line,Planked Canoe,Open sea,1,1,MZZ,Actinopterygii,,70,,70,7680
apobg7g9x9c5ZqHbcn69T3,TRIP_732120591,2025-12-12,1492,Sofala,104410,Beira,7,9.53333333333333,Trawl Net,Motorized Boat,Estuary,1,1,AUD,Plicofollis dussumieri,,735,,735,40000
apobg7g9x9c5ZqHbcn69T3,TRIP_732120597,2025-12-12,1492,Sofala,104410,Beira,7,10.9666666666667,Trawl Net,Flat Boat,Estuary,1,1,EYV,Thryssa vitrirostris,,385,,630,13000
apobg7g9x9c5ZqHbcn69T3,TRIP_732120597,2025-12-12,1492,Sofala,104410,Beira,7,10.9666666666667,Trawl Net,Flat Boat,Estuary,1,2,EYT,Thryssa setirostris,,70,,630,13000
apobg7g9x9c5ZqHbcn69T3,TRIP_732120597,2025-12-12,1492,Sofala,104410,Beira,7,10.9666666666667,Trawl Net,Flat Boat,Estuary,1,3,AUD,Plicofollis dussumieri,,175,,630,13000
apobg7g9x9c5ZqHbcn69T3,TRIP_732561677,2025-12-15,1494,Zambézia,104459,Quelimane,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_732628125,2025-12-15,1494,Zambézia,104459,Quelimane,2,6.25,Long Line,Motorized Boat,Shore,1,1,MZZ,Actinopterygii,12.5,,,,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_732628125,2025-12-15,1494,Zambézia,104459,Quelimane,2,6.25,Long Line,Motorized Boat,Shore,1,1,MZZ,Actinopterygii,17.5,,,,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_733389272,2025-12-17,1484,Cabo Delgado,104320,Pemba,7,8.03333333333333,Gill Net,Motorized Boat,Open sea,1,1,EFZ,Cheilopogon cyanopterus,,280,,280,18000
apobg7g9x9c5ZqHbcn69T3,TRIP_733393052,2025-12-17,1484,Cabo Delgado,104320,Pemba,18,8.25,Purse Seine,Motorized Boat,Open sea,1,1,RUS,Decapterus russelli,,175,,175,15000
apobg7g9x9c5ZqHbcn69T3,TRIP_733437925,2025-12-17,1484,Cabo Delgado,104320,Pemba,8,9.45,Gill Net,Motorized Boat,Open sea,1,1,ECG,Cheilopogon nigricans,,17,,17,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_733496181,2025-12-17,1484,Cabo Delgado,104320,Pemba,7,9.93333333333333,Gill Net,Motorized Boat,Open sea,1,1,HAX,Hemiramphus spp,,385,,385,24500
apobg7g9x9c5ZqHbcn69T3,TRIP_733547798,2025-12-16,1486,Gaza,104336,Xai-Xai,5,10.5,Hand Line,Motorized Boat,Open sea,1,1,MZZ,Actinopterygii,,20,,20,5400
apobg7g9x9c5ZqHbcn69T3,TRIP_734111854,2025-12-19,1494,Zambézia,104459,Quelimane,2,10,Long Line,Motorized Boat,Open sea,1,1,AUD,Plicofollis dussumieri,22.5,0.14057175638365,,0.642714203540101,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_734111854,2025-12-19,1494,Zambézia,104459,Quelimane,2,10,Long Line,Motorized Boat,Open sea,1,1,AUD,Plicofollis dussumieri,27.5,0.502142447156451,,0.642714203540101,1000
apobg7g9x9c5ZqHbcn69T3,TRIP_734112899,2025-12-19,1494,Zambézia,104459,Quelimane,2,8.13333333333333,Long Line,Motorized Boat,Shore,0,,,,,0,,0,0
apobg7g9x9c5ZqHbcn69T3,TRIP_734967883,2025-12-22,1494,Zambézia,104459,Quelimane,3,9.06666666666667,Gill Net,Motorized Boat,Shore,0,,,,,0,,0,0
apobg7g9x9c5ZqHbcn69T3,TRIP_734967895,2025-12-22,1494,Zambézia,104459,Quelimane,3,9.2,Gill Net,Motorized Boat,Open sea,0,,,,,0,,0,0
apobg7g9x9c5ZqHbcn69T3,TRIP_734970813,2025-12-22,1494,Zambézia,104459,Quelimane,3,10.6166666666667,Gill Net,Motorized Boat,Open sea,0,,,,,0,,0,0
apobg7g9x9c5ZqHbcn69T3,TRIP_735321124,2025-12-23,1484,Cabo Delgado,104320,Pemba,17,6,Trawl Net,Motorized Boat,Shore,1,1,RUS,Decapterus russelli,,525,,525,22000
apobg7g9x9c5ZqHbcn69T3,TRIP_735323877,2025-12-23,1484,Cabo Delgado,104320,Pemba,1,7.11666666666667,Hand Line,Dugout Canoe,Open sea,1,1,ARQ,Aphareus rutilans,,15,,15,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_735326647,2025-12-23,1484,Cabo Delgado,104320,Pemba,1,7.95,Hand Line,Dugout Canoe,Open sea,1,1,IUU,Siganus sutor,,12,,12,10500
apobg7g9x9c5ZqHbcn69T3,TRIP_735331926,2025-12-23,1484,Cabo Delgado,104320,Pemba,1,8.05,Hand Line,Dugout Canoe,Open sea,1,1,CGX,Carangidae,,15,,15,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_735336133,2025-12-23,1484,Cabo Delgado,104320,Pemba,18,7.3,Trawl Net,Dugout Canoe,Shore,1,1,EJX,Sepia latimanus,,35,,35,3500
apobg7g9x9c5ZqHbcn69T3,TRIP_735339387,2025-12-23,1484,Cabo Delgado,104320,Pemba,7,8.46666666666667,Gill Net,Motorized Boat,Open sea,1,1,EFZ,Cheilopogon cyanopterus,,280,,280,32000
apobg7g9x9c5ZqHbcn69T3,TRIP_735389727,2025-12-17,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_735389747,2025-12-18,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_735389755,2025-12-19,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_735626303,2025-12-24,1494,Zambézia,104459,Quelimane,0,6.06666666666667,Gill Net,Motorized Boat,Shore,0,,,,,0,,0,0
apobg7g9x9c5ZqHbcn69T3,TRIP_735626309,2025-12-24,1494,Zambézia,104459,Quelimane,0,6.13333333333333,Gill Net,Motorized Boat,Shore,0,,,,,0,,0,0
apobg7g9x9c5ZqHbcn69T3,TRIP_735826429,2025-12-16,1492,Sofala,104410,Beira,6,7.7,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,630,,630,35000
apobg7g9x9c5ZqHbcn69T3,TRIP_735826433,2025-12-16,1492,Sofala,104410,Beira,6,8.01666666666667,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,245,,245,16000
apobg7g9x9c5ZqHbcn69T3,TRIP_735826438,2025-12-16,1492,Sofala,104410,Beira,6,8.6,Gill Net,Flat Boat,Estuary,1,1,AUD,Plicofollis dussumieri,,385,,385,25000
apobg7g9x9c5ZqHbcn69T3,TRIP_735826443,2025-12-16,1492,Sofala,104410,Beira,2,12.9166666666667,Long Line,Dugout Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,35,,70,4000
apobg7g9x9c5ZqHbcn69T3,TRIP_735826443,2025-12-16,1492,Sofala,104410,Beira,2,12.9166666666667,Long Line,Dugout Canoe,Estuary,1,2,CCE,Carcharhinus leucas,,35,,70,4000
apobg7g9x9c5ZqHbcn69T3,TRIP_735826444,2025-12-16,1492,Sofala,104410,Beira,3,11.0833333333333,Long Line,Planked Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,175,,229.659487835916,21000
apobg7g9x9c5ZqHbcn69T3,TRIP_735826444,2025-12-16,1492,Sofala,104410,Beira,3,11.0833333333333,Long Line,Planked Canoe,Estuary,1,2,KAH,Pomadasys kaakan,,25,,229.659487835916,21000
apobg7g9x9c5ZqHbcn69T3,TRIP_735826444,2025-12-16,1492,Sofala,104410,Beira,3,11.0833333333333,Long Line,Planked Canoe,Estuary,1,3,CCE,Carcharhinus leucas,95,29.6594878359156,,229.659487835916,21000
apobg7g9x9c5ZqHbcn69T3,TRIP_738082020,2026-01-05,1492,Sofala,104410,Beira,2,11.1333333333333,Long Line,Dugout Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,30,,36,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_738082020,2026-01-05,1492,Sofala,104410,Beira,2,11.1333333333333,Long Line,Dugout Canoe,Estuary,1,2,DHG,Maculabatis gerrardi,,6,,36,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_738082028,2026-01-05,1492,Sofala,104410,Beira,6,10.2333333333333,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,20,,20,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_738082033,2026-01-05,1492,Sofala,104410,Beira,2,11.4833333333333,Gill Net,Dugout Canoe,Estuary,1,1,LSJ,Alepes djedaba,,35,,36.0127757727023,2100
apobg7g9x9c5ZqHbcn69T3,TRIP_738082033,2026-01-05,1492,Sofala,104410,Beira,2,11.4833333333333,Gill Net,Dugout Canoe,Estuary,1,2,HIX,Hilsa kelee,,1,,36.0127757727023,2100
apobg7g9x9c5ZqHbcn69T3,TRIP_738082033,2026-01-05,1492,Sofala,104410,Beira,2,11.4833333333333,Gill Net,Dugout Canoe,Estuary,1,3,OBJ,Scomberoides tol,12.5,0.0127757727022933,,36.0127757727023,2100
apobg7g9x9c5ZqHbcn69T3,TRIP_738082041,2026-01-05,1492,Sofala,104410,Beira,3,10.8833333333333,Long Line,Planked Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,35,,35,3200
apobg7g9x9c5ZqHbcn69T3,TRIP_738082047,2026-01-05,1492,Sofala,104410,Beira,3,11.2666666666667,Long Line,Planked Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,70,,70,6000
apobg7g9x9c5ZqHbcn69T3,TRIP_739697603,2026-01-12,1484,Cabo Delgado,104320,Pemba,1,4.65,Hand Line,Dugout Canoe,Open sea,1,1,LJG,Lutjanus gibbus,,2,,2,750
apobg7g9x9c5ZqHbcn69T3,TRIP_739699507,2026-01-12,1484,Cabo Delgado,104320,Pemba,18,4.83333333333333,Purse Seine,Motorized Boat,Estuary,1,1,SDB,Sardinella albella,,70,,70,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_739701499,2026-01-12,1484,Cabo Delgado,104320,Pemba,1,4.8,Hand Line,Dugout Canoe,Open sea,1,1,LTS,Lethrinus lentjan,,10,,10,4500
apobg7g9x9c5ZqHbcn69T3,TRIP_739706586,2026-01-12,1484,Cabo Delgado,104320,Pemba,17,4.91666666666667,Trawl Net,Dugout Canoe,Shore,1,1,RDR,Bathytoshia brevicaudata,,5,,5,1100
apobg7g9x9c5ZqHbcn69T3,TRIP_739882295,2026-01-12,1492,Sofala,104410,Beira,6,8.85,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,105,,120,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_739882295,2026-01-12,1492,Sofala,104410,Beira,6,8.85,Gill Net,Flat Boat,Estuary,1,2,ESR,Stolephorus commersonii,,15,,120,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_739882300,2026-01-12,1492,Sofala,104410,Beira,6,10,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,70,,70,6000
apobg7g9x9c5ZqHbcn69T3,TRIP_739882303,2026-01-12,1492,Sofala,104410,Beira,7,10.0833333333333,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,140,,140,13000
apobg7g9x9c5ZqHbcn69T3,TRIP_739882306,2026-01-12,1492,Sofala,104410,Beira,2,12.3833333333333,Long Line,Dugout Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,35,,35,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_739882311,2026-01-12,1492,Sofala,104410,Beira,3,11.45,Long Line,Planked Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,105,,105,9600
apobg7g9x9c5ZqHbcn69T3,TRIP_739882317,2026-01-12,1492,Sofala,104410,Beira,2,26.7,Long Line,Dugout Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,35,,44.1826848975346,4200
apobg7g9x9c5ZqHbcn69T3,TRIP_739882317,2026-01-12,1492,Sofala,104410,Beira,2,26.7,Long Line,Dugout Canoe,Estuary,1,2,DHV,Himantura uarnak,22.5,0.226258260637492,,44.1826848975346,4200
apobg7g9x9c5ZqHbcn69T3,TRIP_739882317,2026-01-12,1492,Sofala,104410,Beira,2,26.7,Long Line,Dugout Canoe,Estuary,1,3,DDP,Muraenesox bagio,95,6.08353050595946,,44.1826848975346,4200
apobg7g9x9c5ZqHbcn69T3,TRIP_739882317,2026-01-12,1492,Sofala,104410,Beira,2,26.7,Long Line,Dugout Canoe,Estuary,1,3,DDP,Muraenesox bagio,85,2.87289613093767,,44.1826848975346,4200
apobg7g9x9c5ZqHbcn69T3,TRIP_740610192,2026-01-14,1492,Sofala,104410,Beira,2,7.85,Long Line,Planked Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,25,,69,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_740610192,2026-01-14,1492,Sofala,104410,Beira,2,7.85,Long Line,Planked Canoe,Estuary,1,2,CCE,Carcharhinus leucas,,30,,69,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_740610192,2026-01-14,1492,Sofala,104410,Beira,2,7.85,Long Line,Planked Canoe,Estuary,1,3,TJB,Terapon jarbua,,2,,69,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_740610192,2026-01-14,1492,Sofala,104410,Beira,2,7.85,Long Line,Planked Canoe,Estuary,1,4,DHG,Maculabatis gerrardi,,12,,69,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_740610206,2026-01-14,1492,Sofala,104410,Beira,6,9.15,Gill Net,Flat Boat,Estuary,1,1,ESR,Stolephorus commersonii,,17,,72,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_740610206,2026-01-14,1492,Sofala,104410,Beira,6,9.15,Gill Net,Flat Boat,Estuary,1,2,LHT,Trichiurus lepturus,,35,,72,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_740610206,2026-01-14,1492,Sofala,104410,Beira,6,9.15,Gill Net,Flat Boat,Estuary,1,3,HIX,Hilsa kelee,,20,,72,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_740610216,2026-01-14,1492,Sofala,104410,Beira,2,11.2333333333333,Long Line,Planked Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,70,,73,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_740610216,2026-01-14,1492,Sofala,104410,Beira,2,11.2333333333333,Long Line,Planked Canoe,Estuary,1,2,KAH,Pomadasys kaakan,,3,,73,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_740610227,2026-01-14,1492,Sofala,104410,Beira,3,10.1333333333333,Long Line,Planked Canoe,Estuary,1,1,AUD,Plicofollis dussumieri,,30,,36,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_740610227,2026-01-14,1492,Sofala,104410,Beira,3,10.1333333333333,Long Line,Planked Canoe,Estuary,1,2,DHG,Maculabatis gerrardi,,6,,36,2500
apobg7g9x9c5ZqHbcn69T3,TRIP_741594387,2026-01-19,1484,Cabo Delgado,104320,Pemba,1,7.81666666666667,Hand Line,Dugout Canoe,Open sea,1,1,DOX,Coryphaenidae,,6,,6,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_741601052,2026-01-19,1484,Cabo Delgado,104320,Pemba,17,6.95,Trawl Net,Motorized Boat,Shore,1,1,PKF,Plectorhinchus schotaf,,35,,35,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_741603118,2026-01-19,1484,Cabo Delgado,104320,Pemba,18,8.2,Trawl Net,Motorized Boat,Shore,1,1,RUS,Decapterus russelli,,105,,105,15000
apobg7g9x9c5ZqHbcn69T3,TRIP_741605812,2026-01-19,1484,Cabo Delgado,104320,Pemba,17,8.03333333333333,Trawl Net,Motorized Boat,Shore,1,1,RUS,Decapterus russelli,,70,,70,7000
apobg7g9x9c5ZqHbcn69T3,TRIP_741607619,2026-01-19,1484,Cabo Delgado,104320,Pemba,19,7.01666666666667,Purse Seine,,Estuary,1,1,IUU,Siganus sutor,,35,,35,6000
apobg7g9x9c5ZqHbcn69T3,TRIP_741616471,2026-01-19,1484,Cabo Delgado,104320,Pemba,17,8.65,Purse Seine,Motorized Boat,Open sea,1,1,GBA,Sphyraena barracuda,,35,,35,6000
apobg7g9x9c5ZqHbcn69T3,TRIP_741619098,2026-01-19,1484,Cabo Delgado,104320,Pemba,7,8.76666666666667,Gill Net,Motorized Boat,Open sea,1,1,EFZ,Cheilopogon cyanopterus,,70,,70,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_744040352,2026-01-27,1492,Sofala,104410,Beira,6,8.9,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,245,,245,19000
apobg7g9x9c5ZqHbcn69T3,TRIP_744040359,2026-01-27,1492,Sofala,104410,Beira,6,10.0333333333333,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,385,,385,33000
apobg7g9x9c5ZqHbcn69T3,TRIP_744040384,2026-01-27,1492,Sofala,104410,Beira,6,10.1833333333333,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,525,,525,45000
apobg7g9x9c5ZqHbcn69T3,TRIP_744086215,2025-12-29,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_744086224,2026-01-05,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_744086248,2025-10-20,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_744086255,2025-10-22,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_744086259,2025-10-31,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_744086265,2025-11-03,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
