survey_id,trip_id,landing_date,gaul_1_code,gaul_1_name,gaul_2_code,gaul_2_name,n_fishers,trip_duration_hrs,gear,vessel_type,catch_habitat,catch_outcome,n_catch,catch_taxon,scientific_name,length_cm,catch_kg,catch_price,tot_catch_kg,tot_catch_price
ajEruvrFJCzmi4cmWs9PAc,TRIP_656704951,2025-04-11T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,1,BZX,Sarda spp,65,14.3097406129088,,14.3097406129088,50000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656704960,2025-04-11T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,8,Hand Line,Outrigger Canoe,Reef,1,1,TUS,Thunnus spp,65,12.3404353247914,,12.3404353247914,38000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656704969,2025-04-11T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,7,Long Line,Motorized Boat,Reef,1,1,TUS,Thunnus spp,65,277.659794807807,,277.659794807807,765000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656982186,2025-04-10T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,9,Long Line,Motorized Boat,Reef,1,1,CGX,Carangidae,45,1.42155,,1.42155,76000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656982191,2025-04-10T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,7,Long Line,Dugout Canoe,Reef,1,1,EMP,Lethrinidae,27.5,7.69484375,,7.69484375,102000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656982196,2025-04-10T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,8,Long Line,Motorized Boat,Reef,1,1,EMP,Lethrinidae,27.5,7.69484375,,7.69484375,67000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656982205,2025-04-10T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,8,Long Line,Dugout Canoe,Reef,1,1,CGX,Carangidae,75,6.58125,,6.58125,140000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656982214,2025-04-10T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Long Line,Dugout Canoe,Reef,1,1,MZZ,Actinopterygii,27.5,,,,82000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656982214,2025-04-10T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Long Line,Dugout Canoe,Reef,1,1,MZZ,Actinopterygii,35,,,,82000
ajEruvrFJCzmi4cmWs9PAc,TRIP_656982214,2025-04-10T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Long Line,Dugout Canoe,Reef,1,2,MZZ,Actinopterygii,22.5,,,,82000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213307,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,7,Long Line,Motorized Boat,Reef,1,1,BZX,Sarda spp,65,119.247838440906,,119.247838440906,380000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213342,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,1,BZX,Sarda spp,65,9.5398270752725,,9.5398270752725,36000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213360,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,8,7,Ring Net,Dugout Canoe,Seagrass,1,1,CLP,Clupeidae,,45,,45,90000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213374,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,7,6,Ring Net,Dugout Canoe,Seagrass,1,1,CLP,Clupeidae,,60,,60,120000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213387,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,1,8,Hand Line,Outrigger Canoe,Reef,1,1,BZX,Sarda spp,65,9.5398270752725,,9.5398270752725,62000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213395,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Long Line,Motorized Boat,Reef,1,1,DOX,Coryphaenidae,120,8.27818589523439,,32.1277535834156,180000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213395,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Long Line,Motorized Boat,Reef,1,2,BZX,Sarda spp,65,23.8495676881813,,32.1277535834156,180000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213407,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,8,Hand Line,Outrigger Canoe,Reef,1,1,BZX,Sarda spp,65,23.8495676881813,,23.8495676881813,35000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213419,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Long Line,Motorized Boat,Reef,1,1,BZX,Sarda spp,55,16.7743122738516,,39.3884882470097,295000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213419,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Long Line,Motorized Boat,Reef,1,2,BZX,Sarda spp,75,22.6141759731581,,39.3884882470097,295000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657213439,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,8,Hand Line,Outrigger Canoe,Reef,1,1,TUS,Thunnus spp,55,22.7454215178651,,22.7454215178651,85000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657323837,2025-04-14T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,2,5,Trap,Dugout Canoe,Reef,1,1,EMP,Lethrinidae,22.5,2.950171875,,2.950171875,17000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657323841,2025-04-14T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,2,6,Long Line,Dugout Canoe,Reef,1,1,SRX,Rajiformes,45,0.829329297098841,,0.829329297098841,22000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657323845,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,5,9,Purse Seine,Dugout Canoe,Open Sea,1,1,EMP,Lethrinidae,22.5,24.6550078125,,24.6550078125,150000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657323853,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,10,8,Purse Seine,Dugout Canoe,Reef,1,1,MZZ,Actinopterygii,,306,,306,270000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657323860,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,4,10,Ring Net,Dhow,Open Sea,1,1,EMP,Lethrinidae,22.5,25.2871875,,25.2871875,218000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338663,2025-04-10T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,4,Trap,Motorized Boat,Reef,1,1,SPI,Siganus spp,,4,,4,52000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338666,2025-04-10T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,4,Trap,Motorized Boat,Reef,1,1,SPI,Siganus spp,,28,,39,270000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338666,2025-04-10T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,4,Trap,Motorized Boat,Reef,1,2,MUM,Mullidae,,6,,39,270000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338666,2025-04-10T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,4,Trap,Motorized Boat,Reef,1,3,PWT,Scaridae,,5,,39,270000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338686,2025-04-10T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,7,Hand Line,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,,63,,63,132000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338692,2025-04-10T00:00:00Z,1691,Kusini Unguja,106435,Kusini,2,5,Trap,Motorized Boat,Reef,1,1,SPI,Siganus spp,,26,,26,84000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338697,2025-04-10T00:00:00Z,1691,Kusini Unguja,106435,Kusini,2,4,Trap,Motorized Boat,Reef,1,1,MUM,Mullidae,,12,,12,35000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338701,2025-04-15T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,4,Trap,Motorized Boat,Reef,1,1,SPI,Siganus spp,,4,,4,45000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657338704,2025-04-15T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,5,Trap,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,17.5,,,,25000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657358024,2025-04-15T00:00:00Z,1691,Kusini Unguja,106435,Kusini,2,4,Trap,Motorized Boat,Reef,1,1,SPI,Siganus spp,,24,,27.0509640781277,8000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657358024,2025-04-15T00:00:00Z,1691,Kusini Unguja,106435,Kusini,2,4,Trap,Motorized Boat,Reef,1,2,MUI,Muraenidae,85,3.05096407812765,,27.0509640781277,8000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657358032,2025-04-15T00:00:00Z,1691,Kusini Unguja,106435,Kusini,2,5,Trap,Motorized Boat,Reef,1,1,SPI,Siganus spp,,7,,7,60000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657358039,2025-04-15T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,8,Hand Line,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,95,,,,28000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657372524,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,1,BZX,Sarda spp,55,11.1828748492344,,11.1828748492344,60000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657393386,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,1,6,Trap,Dugout Canoe,Open Sea,1,1,SUR,Acanthuridae,17.5,4.57261875,,89.92816875,160000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657393386,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,1,6,Trap,Dugout Canoe,Open Sea,1,1,SUR,Acanthuridae,35,85.35555,,89.92816875,160000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657393392,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,40,8,Ring Net,Dugout Canoe,Open Sea,1,1,EMP,Lethrinidae,27.5,46.1690625,,46.1690625,179000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657403874,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,40,8,Ring Net,Planked Canoe,Open Sea,1,1,TUS,Thunnus spp,35,50.7361557978335,,429.826514428919,2125000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657403874,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,40,8,Ring Net,Planked Canoe,Open Sea,1,1,TUS,Thunnus spp,55,379.090358631086,,429.826514428919,2125000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657406541,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,24,8,Ring Net,Dugout Canoe,Open Sea,1,1,EMP,Lethrinidae,22.5,36.24496875,,36.24496875,380000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453334,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,1,BZX,Sarda spp,55,8.38715613692579,,17.0431862701581,125000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453334,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,2,DOX,Coryphaenidae,95,8.65603013323228,,17.0431862701581,125000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453342,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,8,Hand Line,Outrigger Canoe,Reef,1,1,DOX,Coryphaenidae,134,11.2452976692489,,11.2452976692489,65000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453350,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,8,Hand Line,Outrigger Canoe,Reef,1,1,TUS,Thunnus spp,95,18.658948656235,,18.658948656235,130000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453364,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,1,BZX,Sarda spp,55,11.1828748492344,,15.5108899158505,78000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453364,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,2,DOX,Coryphaenidae,95,4.32801506661614,,15.5108899158505,78000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453373,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,8,Hand Line,Outrigger Canoe,Reef,1,1,TUS,Thunnus spp,95,18.658948656235,,18.658948656235,80000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453377,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,1,DOX,Coryphaenidae,95,12.9840451998484,,21.3712013367742,85000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453377,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Hand Line,Motorized Boat,Reef,1,2,BZX,Sarda spp,55,8.38715613692579,,21.3712013367742,85000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453382,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,7,Mixed gears,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,122,,,,240000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453382,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,7,Mixed gears,Motorized Boat,Reef,1,2,BZX,Sarda spp,55,22.3657496984688,,,240000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657453401,2025-04-15T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,1,8,Hand Line,Outrigger Canoe,Reef,1,1,BZX,Sarda spp,95,16.0536459964613,,16.0536459964613,110000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475522,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,1,4,Hand Line,Outrigger Canoe,Reef,1,1,EMP,Lethrinidae,,4,,4,25000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475547,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,1,6,Stick Rod,Outrigger Canoe,Reef,1,1,PWT,Scaridae,,5,,10,35000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475547,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,1,6,Stick Rod,Outrigger Canoe,Reef,1,2,MZZ,Actinopterygii,,5,,10,35000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475562,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,10,7,Beach Seine,Motorized Boat,Reef,1,1,SPI,Siganus spp,27.5,67.4814978362434,,67.4814978362434,550000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475565,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,3,6,Purse Seine,Wooden Boat,Seagrass,1,1,BEN,Belonidae,75,0.829479536865451,,,220000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475565,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,3,6,Purse Seine,Wooden Boat,Seagrass,1,2,MZZ,Actinopterygii,45,,,,220000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475571,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,4,6,Gill Net,Dhow,Reef,1,1,SRX,Rajiformes,65,5.66195192477016,,5.66195192477016,120000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475577,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,11,7,Beach Seine,Motorized Boat,Reef,1,1,CGX,Carangidae,45,270.0945,,270.0945,7e+05
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475582,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,3,7,Beach Seine,Dugout Canoe,Reef,1,1,SPI,Siganus spp,35,10.501430501234,,31.4824432805405,245000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475582,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,3,7,Beach Seine,Dugout Canoe,Reef,1,2,MUM,Mullidae,35,8.215927901299,,31.4824432805405,245000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475582,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,3,7,Beach Seine,Dugout Canoe,Reef,1,3,PWT,Scaridae,45,12.7650848780075,,31.4824432805405,245000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475590,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,4,8,Trap,Motorized Boat,Reef,1,1,EMP,Lethrinidae,,15,,15,415000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475596,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,4,6,Ring Net,Motorized Boat,Reef,1,1,BEN,Belonidae,,6,,6,105000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475602,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,3,6,Tangle Net,Dhow,Reef,1,1,SRX,Rajiformes,35,0.716713275379783,,1.89256858787978,52000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475602,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,3,6,Tangle Net,Dhow,Reef,1,2,TRI,Balistidae,27.5,0.5843921875,,1.89256858787978,52000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475602,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,3,6,Tangle Net,Dhow,Reef,1,3,SUR,Acanthuridae,27.5,0.591463125,,1.89256858787978,52000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475608,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,1,6,Stick Rod,Outrigger Canoe,Reef,1,1,IAX,Sepia spp,45,41.3557156274794,,41.3557156274794,64000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475612,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,4,7,Beach Seine,Dugout Canoe,Seagrass,1,1,EMP,Lethrinidae,,9,,9,280000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657475614,2025-04-15T00:00:00Z,1691,Kusini Unguja,106434,Kati,4,8,Long Line,Motorized Boat,Reef,1,1,EMP,Lethrinidae,45,67.4325,,67.4325,106000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584482,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,6,Hand Line,Dugout Canoe,Reef,1,1,MZZ,Actinopterygii,17.5,,,,20000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584482,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,6,Hand Line,Dugout Canoe,Reef,1,1,MZZ,Actinopterygii,12.5,,,,20000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584482,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,6,Hand Line,Dugout Canoe,Reef,1,2,MZZ,Actinopterygii,12.5,,,,20000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584488,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,6,7,Hand Line,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,7.5,,,,37000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584495,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,7,Beach Seine,Dugout Canoe,Reef,1,1,MZZ,Actinopterygii,27.5,,,,37000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584523,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,6,Beach Seine,Motorized Boat,Reef,1,1,EMP,Lethrinidae,17.5,4.957421875,,4.957421875,37000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584546,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,6,5,Beach Seine,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,12.5,,,,38000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584561,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,6,6,Beach Seine,Dugout Canoe,Reef,1,1,MZZ,Actinopterygii,17.5,,,,43000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657584570,2025-04-14T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,7,Trap,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,27.5,,,,72000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588425,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,2,4,Trap,Motorized Boat,Reef,1,1,SPI,Siganus spp,,7,,10,80000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588425,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,2,4,Trap,Motorized Boat,Reef,1,2,PWT,Scaridae,,3,,10,80000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588431,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,8,Long Line,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,7.5,,,,5e+05
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588431,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,8,Long Line,Motorized Boat,Reef,1,2,MUI,Muraenidae,7.5,0.000531023775587432,,,5e+05
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588431,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,8,Long Line,Motorized Boat,Reef,1,3,GPX,Epinephelus spp,95,17.0239295627546,,,5e+05
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588447,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,8,Long Line,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,75,,,,160000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588447,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,8,Long Line,Motorized Boat,Reef,1,2,SRX,Rajiformes,75,4.56494566740896,,,160000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588447,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,8,Long Line,Motorized Boat,Reef,1,3,MZZ,Actinopterygii,7.5,,,,160000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588449,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,4,8,Long Line,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,85,,,,350000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657588449,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,4,8,Long Line,Motorized Boat,Reef,1,2,MZZ,Actinopterygii,95,,,,350000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657605626,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,1,4,Hand Line,Dugout Canoe,Seagrass,1,1,IAX,Sepia spp,22.5,5.07204660077708,,5.07204660077708,12000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657605632,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,4,Trap,Motorized Boat,Reef,1,1,SPI,Siganus spp,,8,,11,90000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657605632,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,4,Trap,Motorized Boat,Reef,1,2,PWT,Scaridae,,3,,11,90000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657605637,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,7,Hand Line,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,,7,,7,50000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657605643,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,7,Hand Line,Motorized Boat,Reef,1,1,CGX,Carangidae,75,6.58125,,,40000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657605643,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,7,Hand Line,Motorized Boat,Reef,1,2,MZZ,Actinopterygii,65,,,,40000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657605652,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,1,7,Hand Line,Dugout Canoe,Reef,1,1,MZZ,Actinopterygii,12.5,,,,12000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657621251,2025-04-16T00:00:00Z,1685,Kaskazini Pemba,106413,Micheweni,3,8,Trap,Motorized Boat,Seagrass,1,1,SPI,Siganus spp,12.5,1.48931041770548,,1.48931041770548,52000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657637161,2025-04-16T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,40,8,Ring Net,Motorized Boat,Open Sea,1,1,BZX,Sarda spp,22.5,12.8287184012739,,101.124196340798,680000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657637161,2025-04-16T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,40,8,Ring Net,Motorized Boat,Open Sea,1,1,BZX,Sarda spp,45,88.2954779395244,,101.124196340798,680000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657637219,2025-04-16T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,45,8,Ring Net,Motorized Boat,Open Sea,1,1,CJX,Caesionidae,17.5,7.52622739278504,,,505000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657637219,2025-04-16T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,45,8,Ring Net,Motorized Boat,Open Sea,1,2,SUR,Acanthuridae,55,28.39023,,,505000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657637219,2025-04-16T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,45,8,Ring Net,Motorized Boat,Open Sea,1,3,MZZ,Actinopterygii,55,,,,505000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657637816,2025-04-16T00:00:00Z,1691,Kusini Unguja,106435,Kusini,3,8,Hand Line,Motorized Boat,Reef,1,1,MZZ,Actinopterygii,,18,,18,120000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657640198,2025-04-15T00:00:00Z,1685,Kaskazini Pemba,106414,Wete,17,8,Ring Net,Dugout Canoe,Seagrass,1,1,CJX,Caesionidae,,64,,64,1e+05
ajEruvrFJCzmi4cmWs9PAc,TRIP_657678515,2025-04-16T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,3,8,Hand Line,Outrigger Canoe,Reef,1,1,BZX,Sarda spp,95,48.1609379893838,,48.1609379893838,80000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657678519,2025-04-16T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,8,Hand Line,Outrigger Canoe,Reef,1,1,DOX,Coryphaenidae,95,8.65603013323228,,26.7676277008089,68000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657678519,2025-04-16T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,2,8,Hand Line,Outrigger Canoe,Reef,1,1,DOX,Coryphaenidae,65,18.1115975675766,,26.7676277008089,68000
ajEruvrFJCzmi4cmWs9PAc,TRIP_657678523,2025-04-16T00:00:00Z,1690,Kusini Pemba,106433,Mkoani,7,7,Ring Net,Outrigger Canoe,Seagrass,1,1,CLP,Clupeidae,,40,,40.7757295675111,68000
